time	V(n003)	V(n006)
4.810234848276362e-03	1.347485e+01	1.499250e+01
4.810719518224229e-03	1.347485e+01	1.499250e+01
4.811349641401648e-03	1.347485e+01	1.499250e+01
4.811712925277767e-03	1.347485e+01	1.499250e+01
4.812036683534589e-03	1.347485e+01	1.499250e+01
4.812360173679569e-03	1.347485e+01	1.499250e+01
4.812685592935308e-03	1.347485e+01	1.499250e+01
4.813114736278002e-03	1.347485e+01	1.499250e+01
4.813623383624790e-03	1.347485e+01	1.499250e+01
4.814217378282061e-03	1.347485e+01	1.499250e+01
4.814587477221485e-03	1.347485e+01	1.499250e+01
4.814913167701545e-03	1.347485e+01	1.499250e+01
4.815246892335455e-03	1.347485e+01	1.499250e+01
4.815624843769821e-03	1.347485e+01	1.499250e+01
4.816112708794645e-03	1.347485e+01	1.499250e+01
4.816728997343610e-03	1.347485e+01	1.499250e+01
4.817102681373018e-03	1.347485e+01	1.499250e+01
4.817429321993331e-03	1.347485e+01	1.499250e+01
4.817754103147113e-03	1.347485e+01	1.499250e+01
4.818081395870382e-03	1.347485e+01	1.499250e+01
4.818501321349092e-03	1.347485e+01	1.499250e+01
4.819006436017520e-03	1.347485e+01	1.499250e+01
4.819644938727770e-03	1.347485e+01	1.499250e+01
4.820027609091469e-03	1.347485e+01	1.499250e+01
4.820357544366239e-03	1.347485e+01	1.499250e+01
4.820716854942167e-03	1.347485e+01	1.499250e+01
4.821102977548538e-03	1.347485e+01	1.499250e+01
4.821615622042452e-03	1.347485e+01	1.499250e+01
4.822262376929342e-03	1.347485e+01	1.499250e+01
4.822639203529956e-03	1.347485e+01	1.499250e+01
4.822969850629078e-03	1.347485e+01	1.499250e+01
4.823321622414761e-03	1.347485e+01	1.499250e+01
4.823702313312558e-03	1.347485e+01	1.499250e+01
4.824154230932947e-03	1.347485e+01	1.499250e+01
4.824731028196565e-03	1.347485e+01	1.499250e+01
4.825140458224849e-03	1.347485e+01	1.499250e+01
4.825477048467959e-03	1.347485e+01	1.499250e+01
4.825829168060364e-03	1.347485e+01	1.499250e+01
4.826250828909377e-03	1.347485e+01	1.499250e+01
4.826655268883751e-03	1.347485e+01	1.499250e+01
4.827216030103203e-03	1.347485e+01	1.499250e+01
4.827810710197348e-03	1.347485e+01	1.499250e+01
4.828184149981733e-03	1.347485e+01	1.499250e+01
4.828543792064902e-03	1.347485e+01	1.499250e+01
4.829013554017516e-03	1.347485e+01	1.499250e+01
4.829438167094508e-03	1.347485e+01	1.499250e+01
4.830000283720676e-03	1.347485e+01	1.499250e+01
4.830522134922704e-03	1.347485e+01	1.499250e+01
4.830914289358724e-03	1.347485e+01	1.499250e+01
4.831312740126138e-03	1.347485e+01	1.499250e+01
4.831811768341431e-03	1.347485e+01	1.499250e+01
4.832282544131656e-03	1.347485e+01	1.499250e+01
4.832909546890588e-03	1.347485e+01	1.499250e+01
4.833319136625115e-03	1.347485e+01	1.499250e+01
4.833716619101992e-03	1.347485e+01	1.499250e+01
4.834166136577145e-03	1.347485e+01	1.499250e+01
4.834692059118801e-03	1.347485e+01	1.499250e+01
4.835234577486367e-03	1.347485e+01	1.499250e+01
4.835983826135461e-03	1.347485e+01	1.499250e+01
4.836430381256351e-03	1.347485e+01	1.499250e+01
4.836871693859200e-03	1.347485e+01	1.499250e+01
4.837469748784417e-03	1.347485e+01	1.499250e+01
4.838023706060329e-03	1.347485e+01	1.499250e+01
4.838879239857782e-03	1.347485e+01	1.499250e+01
4.839406322239668e-03	1.347485e+01	1.499250e+01
4.839915614317546e-03	1.347485e+01	1.499250e+01
4.840545757559939e-03	1.347485e+01	1.499250e+01
4.841221132352551e-03	1.347485e+01	1.499250e+01
4.841749603706180e-03	1.347485e+01	1.499250e+01
4.842242836361053e-03	1.347485e+01	1.499250e+01
4.842837833454471e-03	1.347485e+01	1.499250e+01
4.843495878001698e-03	1.347485e+01	1.499250e+01
4.844344506470834e-03	1.347485e+01	1.499250e+01
4.844849299511375e-03	1.347485e+01	1.499250e+01
4.845408242417475e-03	1.347485e+01	1.499250e+01
4.846144684709537e-03	1.347485e+01	1.499250e+01
4.846928690365388e-03	1.347485e+01	1.499250e+01
4.847533562760617e-03	1.347485e+01	1.499250e+01
4.848134758250596e-03	1.347485e+01	1.499250e+01
4.848954225891560e-03	1.347485e+01	1.499250e+01
4.849749278669511e-03	1.347485e+01	1.499250e+01
4.850425000171593e-03	1.347485e+01	1.499250e+01
4.851096809617929e-03	1.347485e+01	1.499250e+01
4.851970323425454e-03	1.347485e+01	1.499250e+01
4.852894201126653e-03	1.347485e+01	1.499250e+01
4.853578828956733e-03	1.347485e+01	1.499250e+01
4.854362153012432e-03	1.347485e+01	1.499250e+01
4.855275967105849e-03	1.347485e+01	1.499250e+01
4.856250397515052e-03	1.347485e+01	1.499250e+01
4.857110853755097e-03	1.347485e+01	1.499250e+01
4.858150606998062e-03	1.347485e+01	1.499250e+01
4.859358866994493e-03	1.347485e+01	1.499250e+01
4.860347543885075e-03	1.347485e+01	1.499250e+01
4.861498685568815e-03	1.347485e+01	1.499250e+01
4.862668606773608e-03	1.347485e+01	1.499250e+01
4.863806863500868e-03	1.347485e+01	1.499250e+01
4.865017376373601e-03	1.347485e+01	1.499250e+01
4.866012649362079e-03	1.347485e+01	1.499250e+01
4.867463132276299e-03	1.347485e+01	1.499250e+01
4.868839930789030e-03	1.347485e+01	1.499250e+01
4.870147857122587e-03	1.347485e+01	1.499250e+01
4.871599036575876e-03	1.347485e+01	1.499250e+01
4.872828071598502e-03	1.347485e+01	1.499250e+01
4.874450912105329e-03	1.347485e+01	1.499250e+01
4.877707652089386e-03	1.347485e+01	1.499250e+01
4.879764270514823e-03	1.347485e+01	1.499250e+01
4.881624283111537e-03	1.347485e+01	1.499250e+01
4.883540517540263e-03	1.347485e+01	1.499250e+01
4.885700176326595e-03	1.347485e+01	1.499250e+01
4.887649230182626e-03	1.347485e+01	1.499250e+01
4.889943491807397e-03	1.347485e+01	1.499250e+01
4.892238878804421e-03	1.347485e+01	1.499250e+01
4.894723758110465e-03	1.347485e+01	1.499250e+01
4.898121872739550e-03	1.347485e+01	1.499250e+01
4.901262639640780e-03	1.347485e+01	1.499250e+01
4.904512524260330e-03	1.347485e+01	1.499250e+01
4.909917491162268e-03	1.347485e+01	1.499250e+01
4.914720859814990e-03	1.347485e+01	1.499250e+01
4.919617615138984e-03	1.347485e+01	1.499250e+01
4.925181065111698e-03	1.347485e+01	1.499250e+01
4.955713917256035e-03	1.347485e+01	1.499250e+01
4.968753330194929e-03	1.347485e+01	1.499250e+01
4.983401767694929e-03	1.347485e+01	1.499250e+01
4.983630649530866e-03	1.347485e+01	1.499250e+01
4.984088413202740e-03	1.347485e+01	1.499250e+01
4.985003940546491e-03	1.347485e+01	1.499250e+01
4.986834995233991e-03	1.347485e+01	1.499250e+01
4.989302408037757e-03	1.347485e+01	1.499250e+01
4.989646884500621e-03	1.347485e+01	1.499250e+01
4.989991360963484e-03	1.347485e+01	1.499250e+01
4.990335837426347e-03	1.347485e+01	1.499250e+01
4.990680313889211e-03	1.347485e+01	1.499250e+01
4.991024790352075e-03	1.347485e+01	1.499250e+01
4.991369266814938e-03	1.347485e+01	1.499250e+01
4.991713743277801e-03	1.347485e+01	1.499250e+01
4.991844869318849e-03	1.347485e+01	1.499250e+01
4.991854869318849e-03	1.347485e+01	1.499250e+01
4.991864869318849e-03	1.347485e+01	1.499250e+01
4.991874869318849e-03	1.347485e+01	1.499250e+01
4.991882461419493e-03	1.347485e+01	1.499250e+01
4.991888449385994e-03	1.347485e+01	1.499250e+01
4.991891511882908e-03	1.347485e+01	1.499250e+01
4.991894759316865e-03	1.347485e+01	1.499250e+01
4.991896986794425e-03	1.347485e+01	1.499250e+01
4.991899499086921e-03	1.347485e+01	1.499250e+01
4.991904523671914e-03	1.347485e+01	1.499250e+01
4.991914572841900e-03	1.347485e+01	1.499250e+01
4.991930489857352e-03	1.347485e+01	1.499250e+01
4.991944918150568e-03	1.347485e+01	1.499250e+01
4.991962093054986e-03	1.347485e+01	1.499250e+01
4.991978013500740e-03	1.347485e+01	1.499250e+01
4.991996542485633e-03	1.347485e+01	1.499250e+01
4.992014654840202e-03	1.347485e+01	1.499250e+01
4.992037361346192e-03	1.347485e+01	1.499250e+01
4.992060544955491e-03	1.347485e+01	1.499250e+01
4.992083607721414e-03	1.347485e+01	1.499250e+01
4.992109864757001e-03	1.347485e+01	1.499250e+01
4.992136800534429e-03	1.347485e+01	1.499250e+01
4.992167034165111e-03	1.347485e+01	1.499250e+01
4.992194923025263e-03	1.347485e+01	1.499250e+01
4.992223946692399e-03	1.347485e+01	1.499250e+01
4.992251792002459e-03	1.347485e+01	1.499250e+01
4.992281098007782e-03	1.347485e+01	1.499250e+01
4.992309870088346e-03	1.347485e+01	1.499250e+01
4.992340007807371e-03	1.347485e+01	1.499250e+01
4.992370321171713e-03	1.347485e+01	1.499250e+01
4.992402680385397e-03	1.347485e+01	1.499250e+01
4.992436657464203e-03	1.347485e+01	1.499250e+01
4.992474514575010e-03	1.347485e+01	1.499250e+01
4.992516859582864e-03	1.347485e+01	1.499250e+01
4.992567320046274e-03	1.347485e+01	1.499250e+01
4.992628729197287e-03	1.347485e+01	1.499250e+01
4.992709128710207e-03	1.347485e+01	1.499250e+01
4.992819686851561e-03	1.347485e+01	1.499250e+01
4.992990273388737e-03	1.347485e+01	1.499250e+01
4.993292923146214e-03	1.347485e+01	1.499250e+01
4.993898222661167e-03	1.347485e+01	1.499250e+01
5.027881872368108e-03	1.347485e+01	1.499250e+01
5.061865522075049e-03	1.347485e+01	1.499250e+01
5.095849171781990e-03	1.347485e+01	1.499250e+01
5.129832821488931e-03	1.347485e+01	1.499250e+01
5.163816471195872e-03	1.347485e+01	1.499250e+01
5.197800120902813e-03	1.347485e+01	1.499250e+01
5.231783770609754e-03	1.347485e+01	1.499250e+01
5.319674395609752e-03	1.347485e+01	1.499250e+01
5.407565020609750e-03	1.347485e+01	1.499250e+01
5.495455645609749e-03	1.347485e+01	1.499250e+01
5.583346270609747e-03	1.347485e+01	1.499250e+01
5.671236895609745e-03	1.347485e+01	1.499250e+01
5.759127520609743e-03	1.347485e+01	1.499250e+01
5.847018145609741e-03	1.347485e+01	1.499250e+01
6.161729839236921e-03	1.347485e+01	1.499250e+01
6.476441532864101e-03	1.347485e+01	1.499250e+01
6.791153226491281e-03	1.347485e+01	1.499250e+01
7.105864920118461e-03	1.347485e+01	1.499250e+01
7.420576613745641e-03	1.347485e+01	1.499250e+01
7.735288307372822e-03	1.347485e+01	1.499250e+01
8.050000001000000e-03	1.347485e+01	1.499250e+01
8.050000001100000e-03	1.347485e+01	1.349326e+01
8.050000001300000e-03	1.347485e+01	1.049477e+01
8.050000002000002e-03	1.347485e+01	1.464400e-11
8.257142858857145e-03	1.347485e+01	1.464398e-11
8.464285715714288e-03	1.347485e+01	1.464396e-11
8.671428572571431e-03	1.347485e+01	1.464393e-11
8.878571429428574e-03	1.347485e+01	1.464391e-11
9.085714286285716e-03	1.347485e+01	1.464389e-11
9.292857143142859e-03	1.347485e+01	1.464387e-11
9.500000000000001e-03	1.347485e+01	1.464385e-11
9.500000000700001e-03	1.347485e+01	1.049474e+01
9.500000001000002e-03	1.347485e+01	1.499250e+01
9.879741943232505e-03	1.347485e+01	1.499250e+01
1.025948388546501e-02	1.347485e+01	1.499250e+01
1.063922582769751e-02	1.347485e+01	1.499250e+01
1.101896776993001e-02	1.347485e+01	1.499250e+01
1.139870971216251e-02	1.347485e+01	1.499250e+01
1.177845165439502e-02	1.347485e+01	1.499250e+01
1.215819359662752e-02	1.347485e+01	1.499250e+01
1.224988022582359e-02	1.347485e+01	1.499250e+01
1.234156685501966e-02	1.347485e+01	1.499250e+01
1.243325348421573e-02	1.347485e+01	1.499250e+01
1.252494011341180e-02	1.347485e+01	1.499250e+01
1.261662674260786e-02	1.347485e+01	1.499250e+01
1.270831337180393e-02	1.347485e+01	1.499250e+01
1.280000000100000e-02	1.347485e+01	1.499250e+01
1.280000000110000e-02	1.347485e+01	1.349326e+01
1.280000000170000e-02	1.347485e+01	4.497753e+00
1.280000000200000e-02	1.347485e+01	1.466169e-11
1.307623065155477e-02	1.347485e+01	1.466167e-11
1.307625897629881e-02	1.347485e+01	1.466167e-11
1.307630729448343e-02	1.347485e+01	1.466167e-11
1.307633827005244e-02	1.347485e+01	1.466167e-11
1.307636594573912e-02	1.347485e+01	1.466167e-11
1.307639088315485e-02	1.347485e+01	1.466167e-11
1.307641705119943e-02	1.347485e+01	1.466167e-11
1.307642828036640e-02	1.347485e+01	1.464708e-11
1.307643449237050e-02	1.347485e+01	1.460708e-11
1.307643881649492e-02	1.347485e+01	1.455344e-11
1.307644275401417e-02	1.347485e+01	1.449635e-11
1.307644692941077e-02	1.347485e+01	1.443606e-11
1.307645155035464e-02	1.347485e+01	1.436963e-11
1.307645672054713e-02	1.347485e+01	1.429569e-11
1.307646332214158e-02	1.347485e+01	1.420188e-11
1.307647237787058e-02	1.347484e+01	1.407429e-11
1.307648592122483e-02	1.347483e+01	1.388592e-11
1.307650873455551e-02	1.347473e+01	1.357341e-11
1.307652431215249e-02	1.347458e+01	1.336329e-11
1.307653425565847e-02	1.347444e+01	1.323116e-11
1.307654561299193e-02	1.347424e+01	1.308211e-11
1.307655844363022e-02	1.347396e+01	1.291563e-11
1.307656999950922e-02	1.347366e+01	1.276742e-11
1.307658087996753e-02	1.347334e+01	1.262947e-11
1.307659148259767e-02	1.347301e+01	1.249652e-11
1.307660257115183e-02	1.347264e+01	1.235897e-11
1.307661345073676e-02	1.347227e+01	1.222544e-11
1.307662337017039e-02	1.347192e+01	1.210500e-11
1.307663487824871e-02	1.347150e+01	1.196678e-11
1.307664560404631e-02	1.347111e+01	1.183949e-11
1.307666198820620e-02	1.347050e+01	1.164758e-11
1.307667554845436e-02	1.346999e+01	1.149099e-11
1.307669191726446e-02	1.346936e+01	1.130544e-11
1.307672025689826e-02	1.346825e+01	1.099217e-11
1.307676332052304e-02	1.346651e+01	1.053261e-11
1.307681780436014e-02	1.346420e+01	9.976080e-12
1.307686817346192e-02	1.346194e+01	9.492113e-12
1.307696891166548e-02	1.345700e+01	8.603755e-12
1.307711456357107e-02	1.344845e+01	7.468309e-12
1.307733157382233e-02	1.342950e+01	6.037446e-12
1.307755820753530e-02	1.334546e+01	4.794394e-12
1.307770541344541e-02	1.159155e+01	4.120094e-12
1.307781518788927e-02	1.019301e+01	3.686634e-12
1.307790334086001e-02	9.121737e+00	3.372932e-12
1.307796528100177e-02	8.335989e+00	3.169826e-12
1.307802891248554e-02	7.522019e+00	2.977480e-12
1.307814303846630e-02	6.059991e+00	2.661736e-12
1.307827273797384e-02	4.395729e+00	2.331289e-12
1.307839551272725e-02	2.818125e+00	2.063408e-12
1.307840551272725e-02	2.690901e+00	2.042996e-12
1.307841551272725e-02	2.567099e+00	2.022788e-12
1.307842551272725e-02	2.449627e+00	2.002780e-12
1.307843551272725e-02	2.341209e+00	1.982971e-12
1.307844551272725e-02	2.243890e+00	1.963325e-12
1.307844801272725e-02	2.221835e+00	1.958444e-12
1.307844863772725e-02	2.216371e+00	1.957228e-12
1.307844988772725e-02	2.205540e+00	1.954798e-12
1.307844997641269e-02	2.204780e+00	1.954626e-12
1.307844999858405e-02	2.204590e+00	1.954583e-12
1.307845019495896e-02	2.202909e+00	1.954201e-12
1.307845039133386e-02	2.201233e+00	1.953820e-12
1.307845058770876e-02	2.199562e+00	1.953438e-12
1.307845078408367e-02	2.197896e+00	1.953057e-12
1.307845098045857e-02	2.196235e+00	1.952676e-12
1.307845117683347e-02	2.194578e+00	1.952295e-12
1.307845137320838e-02	2.192927e+00	1.951914e-12
1.307845279217542e-02	2.181139e+00	1.949165e-12
1.307845563010951e-02	2.158327e+00	1.943681e-12
1.307846130597769e-02	2.115741e+00	1.932771e-12
1.307847265771405e-02	2.042244e+00	1.911139e-12
1.307848766407057e-02	1.966723e+00	1.882896e-12
1.307850562773651e-02	1.902551e+00	1.849636e-12
1.307852690946930e-02	1.851936e+00	1.810997e-12
1.307855123517092e-02	1.812350e+00	1.767568e-12
1.307857416803879e-02	1.781826e+00	1.727860e-12
1.307865417286709e-02	1.663840e+00	1.596279e-12
1.307875004739034e-02	1.510307e+00	1.452255e-12
1.307881704860396e-02	1.411718e+00	1.359143e-12
1.307888612221260e-02	1.317805e+00	1.270441e-12
1.307901624405593e-02	1.157069e+00	1.119467e-12
1.307916420636351e-02	9.976506e-01	9.719879e-13
1.307946715764121e-02	7.355675e-01	7.120365e-13
1.307948121096625e-02	7.253079e-01	7.023056e-13
1.307950931761633e-02	7.052121e-01	6.833315e-13
1.307956553091650e-02	6.666733e-01	6.463207e-13
1.307956728758213e-02	6.655051e-01	2.149665e-10
1.307957080091339e-02	6.631728e-01	8.564522e-10
1.307957782757591e-02	6.585328e-01	1.277711e-09
1.307957804715911e-02	6.583884e-01	1.277435e-09
1.307957848632552e-02	6.580995e-01	1.276884e-09
1.307957936465833e-02	6.575222e-01	1.275782e-09
1.307958112132396e-02	6.563691e-01	1.273581e-09
1.307958463465522e-02	6.540691e-01	1.269187e-09
1.307958474444683e-02	6.539973e-01	1.269050e-09
1.307958496403003e-02	6.538538e-01	1.268776e-09
1.307958540319644e-02	6.535670e-01	1.268229e-09
1.307958636387295e-02	6.529400e-01	1.267031e-09
1.307958659275448e-02	6.527907e-01	1.266746e-09
1.307958682163600e-02	6.526414e-01	1.266461e-09
1.307958705051753e-02	6.524921e-01	1.266176e-09
1.307958727939905e-02	6.523429e-01	1.265891e-09
1.307958750828058e-02	6.521938e-01	1.265606e-09
1.307958773716210e-02	6.520447e-01	1.265321e-09
1.307958796604363e-02	6.518956e-01	1.265037e-09
1.307958796609724e-02	6.518955e-01	1.265037e-09
1.307958796610226e-02	6.518955e-01	1.265037e-09
1.307958796610896e-02	6.518955e-01	1.265037e-09
1.307958796614917e-02	6.518955e-01	1.265037e-09
1.307958796615001e-02	6.518955e-01	1.265037e-09
1.307958796615168e-02	6.518955e-01	1.265037e-09
1.307958796615503e-02	6.518955e-01	1.265037e-09
1.307958796616174e-02	6.518955e-01	1.265037e-09
1.307958796617556e-02	6.518955e-01	1.265037e-09
1.307958796617807e-02	6.518955e-01	1.265037e-09
1.307958796618142e-02	6.518955e-01	1.265037e-09
1.307958796618833e-02	6.518955e-01	1.265037e-09
1.307958796618959e-02	6.518955e-01	1.265037e-09
1.307958796619126e-02	6.518955e-01	1.265037e-09
1.307958796619461e-02	6.518955e-01	1.265037e-09
1.307958796619472e-02	6.518955e-01	1.265037e-09
1.307958796619493e-02	6.518955e-01	1.265037e-09
1.307958796619534e-02	6.518955e-01	1.265037e-09
1.307958796619618e-02	6.518955e-01	1.265037e-09
1.307958796619786e-02	6.518955e-01	1.265037e-09
1.307958796619796e-02	6.518955e-01	1.265037e-09
1.307958796619816e-02	6.518955e-01	1.265037e-09
1.307958796619856e-02	6.518955e-01	4.351892e-08
1.307958896619856e-02	-7.691088e-01	2.092557e-01
1.307958898182356e-02	-7.691612e-01	2.094048e-01
1.307958998182356e-02	2.528419e-01	6.726611e-02
1.307959098182356e-02	2.527922e-01	1.938104e-02
1.307959198182356e-02	2.528021e-01	1.271994e-02
1.307959243963193e-02	6.475160e-01	1.364768e-04
1.307959244618097e-02	6.475151e-01	1.250281e-09
1.307959268381777e-02	6.474827e-01	1.249989e-09
1.307959292145457e-02	6.474491e-01	1.249697e-09
1.307959315909137e-02	6.474142e-01	1.249405e-09
1.307959339672817e-02	6.473780e-01	1.249113e-09
1.307959363436497e-02	6.473406e-01	1.248822e-09
1.307959387200177e-02	6.473019e-01	1.248530e-09
1.307959410963857e-02	6.472620e-01	1.248239e-09
1.307959578619426e-02	6.469454e-01	1.246184e-09
1.307959876343534e-02	6.462383e-01	1.242544e-09
1.307960192772394e-02	6.452956e-01	1.238685e-09
1.307960486908016e-02	6.442556e-01	1.235109e-09
1.307960760011048e-02	6.431599e-01	1.231798e-09
1.307961038702339e-02	6.419230e-01	1.228429e-09
1.307961319716816e-02	6.405643e-01	1.225042e-09
1.307961604680699e-02	6.390821e-01	1.221616e-09
1.307961886453432e-02	6.375229e-01	1.218238e-09
1.307962169341112e-02	6.358732e-01	1.214857e-09
1.307962482118709e-02	6.339616e-01	1.211130e-09
1.307962861967924e-02	6.315323e-01	1.206620e-09
1.307963313500055e-02	6.285157e-01	1.201282e-09
1.307963873959924e-02	6.246181e-01	1.194691e-09
1.307964578595548e-02	6.195481e-01	1.186459e-09
1.307965537735387e-02	6.124828e-01	1.175354e-09
1.307966924093538e-02	6.022287e-01	1.159499e-09
1.307968810839581e-02	5.886732e-01	1.138242e-09
1.307970575895352e-02	5.766996e-01	1.118706e-09
1.307972651294229e-02	5.635934e-01	1.096212e-09
1.307975369789521e-02	5.477651e-01	1.067476e-09
1.307978855813203e-02	5.289697e-01	1.031666e-09
1.307982067391730e-02	5.125306e-01	9.997235e-10
1.307985598182086e-02	4.949998e-01	9.658006e-10
1.307989233587388e-02	4.774386e-01	9.321373e-10
1.307993667800857e-02	4.567450e-01	8.927389e-10
1.307998666279429e-02	4.344579e-01	8.504262e-10
1.308005120847003e-02	4.073025e-01	7.989317e-10
1.308013173615012e-02	3.758087e-01	7.394295e-10
1.308024883421612e-02	3.342772e-01	6.595403e-10
1.308030586231267e-02	3.157585e-01	6.234189e-10
1.308034542289186e-02	3.035209e-01	5.998284e-10
1.308036698247495e-02	2.970534e-01	5.873969e-10
1.308038195341684e-02	2.926437e-01	5.789599e-10
1.308039690826000e-02	2.883041e-01	5.706687e-10
1.308041080217100e-02	2.843300e-01	5.630819e-10
1.308042782039137e-02	2.795369e-01	5.539305e-10
1.308046115637229e-02	2.703807e-01	5.364475e-10
1.308047886530079e-02	2.656393e-01	5.273966e-10
1.308049921019520e-02	2.602947e-01	5.171973e-10
1.308052078164646e-02	2.547452e-01	5.066163e-10
1.308054873413792e-02	2.477296e-01	4.932043e-10
1.308059258933995e-02	2.371481e-01	4.730199e-10
1.308063644454198e-02	2.269776e-01	4.536341e-10
1.308068029974401e-02	2.172180e-01	4.350469e-10
1.308072415494604e-02	2.078695e-01	4.172584e-10
1.308076801014807e-02	1.989320e-01	4.002684e-10
1.308081186535011e-02	1.904054e-01	3.840770e-10
1.308085572055214e-02	1.822898e-01	3.686842e-10
1.308094298613420e-02	1.670625e-01	3.401920e-10
1.308111751729833e-02	1.402711e-01	2.880834e-10
1.308118150703270e-02	1.316139e-01	2.714325e-10
1.308126682667852e-02	1.208552e-01	2.513797e-10
1.308143746597015e-02	1.018728e-01	2.166594e-10
1.308177874455343e-02	7.220203e-02	1.610811e-10
1.308218666010642e-02	4.776314e-02	1.113450e-10
1.308256057784218e-02	3.273292e-02	7.916796e-11
1.308298607873672e-02	2.126182e-02	5.400165e-11
1.308349341548224e-02	1.266903e-02	3.361611e-11
1.308396869923471e-02	7.812136e-03	2.110029e-11
1.308444868605012e-02	4.795016e-03	1.307890e-11
1.308490667958810e-02	3.013838e-03	8.259713e-12
1.308538291366929e-02	1.859920e-03	5.128177e-12
1.308584877902423e-02	1.162039e-03	3.204304e-12
1.308632516583090e-02	7.197147e-04	1.979238e-12
1.308679192999089e-02	4.518947e-04	1.231514e-12
1.308726596180344e-02	2.832500e-04	7.609821e-13
1.308773381213156e-02	1.802792e-04	4.726837e-13
1.308820703330916e-02	1.157244e-04	2.921120e-13
1.308867580016897e-02	7.615781e-05	1.811991e-13
1.308914823236950e-02	5.144905e-05	1.120038e-13
1.308961747752718e-02	3.625916e-05	6.940961e-14
1.309008927363020e-02	2.679611e-05	4.289610e-14
1.309055874349192e-02	2.096621e-05	2.654733e-14
1.309152330231146e-02	1.501130e-05	1.002987e-14
1.309374377898030e-02	1.179373e-05	1.044074e-15
1.309969686921862e-02	1.159233e-05	3.629435e-16
1.310564995945695e-02	1.144171e-05	-1.468168e-16
1.311160304969527e-02	1.134187e-05	-4.852071e-16
1.311755613993360e-02	1.129283e-05	-6.522273e-16
1.312350923017192e-02	1.129457e-05	-6.478775e-16
1.312946232041025e-02	1.134709e-05	-4.721575e-16
1.313541541064857e-02	1.145040e-05	-1.250675e-16
1.315843438386286e-02	1.145041e-05	-1.250682e-16
1.318145335707715e-02	1.145042e-05	-1.250686e-16
1.320447233029143e-02	1.145042e-05	-1.250687e-16
1.322749130350572e-02	1.145042e-05	-1.250687e-16
1.325051027672001e-02	1.145042e-05	-1.250683e-16
1.327352924993429e-02	1.145042e-05	-1.250677e-16
1.329654822314858e-02	1.145042e-05	-1.250669e-16
1.329748068414598e-02	1.145042e-05	-1.250674e-16
1.329841314514338e-02	1.145042e-05	-1.250678e-16
1.329934560614078e-02	1.145042e-05	-1.250681e-16
1.330027806713818e-02	1.145042e-05	-1.250683e-16
1.330121052813559e-02	1.145042e-05	-1.250685e-16
1.330214298913299e-02	1.145042e-05	-1.250685e-16
1.330307545013039e-02	1.145042e-05	-1.250684e-16
1.330363656077408e-02	1.145042e-05	-1.250684e-16
1.330377778613926e-02	1.145042e-05	-1.250684e-16
1.330384890061885e-02	1.145042e-05	-1.250684e-16
1.330389879015845e-02	1.145042e-05	-1.250684e-16
1.330394132851986e-02	1.145042e-05	-1.250684e-16
1.330399142781470e-02	1.145042e-05	-1.250684e-16
1.330404179814559e-02	1.145042e-05	-1.250684e-16
1.330407808696493e-02	1.145042e-05	-1.250684e-16
1.330411421366619e-02	1.145042e-05	-1.250684e-16
1.330415464531457e-02	1.145042e-05	-1.250684e-16
1.330419351116193e-02	1.145042e-05	-1.250684e-16
1.330424285393003e-02	1.145042e-05	-1.250684e-16
1.330434153946622e-02	1.145042e-05	-1.250684e-16
1.330453891053860e-02	1.145042e-05	-1.250684e-16
1.330501755003661e-02	1.145042e-05	-1.250684e-16
1.330554839872004e-02	1.145042e-05	-1.250684e-16
1.330586722114571e-02	1.145042e-05	-1.250684e-16
1.330639458470335e-02	1.145042e-05	-1.250684e-16
1.330647012563583e-02	1.145042e-05	-1.250684e-16
1.330662120750079e-02	1.145042e-05	-1.250684e-16
1.330692337123071e-02	1.145042e-05	-1.250684e-16
1.330752769869056e-02	1.145042e-05	-1.250684e-16
1.330754430307568e-02	1.145042e-05	-1.250684e-16
1.330757751184593e-02	1.145042e-05	-1.250684e-16
1.330764600493456e-02	1.145042e-05	-1.250684e-16
1.330782465546199e-02	1.145042e-05	-1.250684e-16
1.330787189548984e-02	1.145042e-05	-1.250684e-16
1.330791812861495e-02	1.145042e-05	-1.250684e-16
1.330796325990649e-02	1.145042e-05	-1.250684e-16
1.330797454272938e-02	1.145042e-05	-1.250684e-16
1.330799710837515e-02	1.145042e-05	-1.250684e-16
1.330800274978660e-02	1.145042e-05	-1.250684e-16
1.330801403260948e-02	1.145042e-05	-1.250684e-16
1.330802205086135e-02	1.145042e-05	-1.250684e-16
1.330802844179764e-02	1.145042e-05	-1.250684e-16
1.330803345149871e-02	1.145042e-05	-1.250684e-16
1.330803648541058e-02	1.145042e-05	-1.250684e-16
1.330803817492692e-02	1.145042e-05	-1.250684e-16
1.330803937648221e-02	1.145042e-05	-1.250684e-16
1.330804032296415e-02	1.145042e-05	-1.250684e-16
1.330804121258462e-02	1.145042e-05	-1.250684e-16
1.330804214236763e-02	1.145042e-05	-1.250684e-16
1.330804303778583e-02	1.145042e-05	-1.250684e-16
1.330804397581687e-02	1.145042e-05	-1.250684e-16
1.330804492372182e-02	1.145042e-05	-1.250684e-16
1.330804594718272e-02	1.145042e-05	-1.250684e-16
1.330804708796238e-02	1.145042e-05	-1.250892e-16
1.330804867299433e-02	1.145042e-05	-1.251834e-16
1.330804942797992e-02	1.145042e-05	-1.252618e-16
1.330805001384397e-02	1.145042e-05	-1.253350e-16
